ID,BUG_TYPE,STOP_COND,BUD,SUBJ,TOOL,LINE,BRNCH,EPACOV,EPA,EPATOT,EXCEPCOV,EXCEP,EXCEPTOT,EXCEPVALCOV,EXCEPVAL,EXCEPVALTOT,ADJACCOV,ADJAC,ADJACTOT,ERR,NERR,TERR,MUT,TIME,LOC,PIMUT,ERRF,MJMUT,MUT_KILLED,ERRPROT_KILLED,GENS,TOT_TIME
19,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.844765343,0.768115942,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.002,32,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.475138122,N/A,N/A,N/A,N/A,1900,635.878
20,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.844765343,0.768115942,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.002,32,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.475138122,N/A,N/A,N/A,N/A,2005,636.56
21,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.844765343,0.768115942,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.002125,34,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.475138122,N/A,N/A,N/A,N/A,1864,641.153
22,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.848375451,0.775362319,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.0020625,33,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.491712707,N/A,N/A,N/A,N/A,1715,635.19
23,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.844765343,0.768115942,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.0020625,33,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.475138122,N/A,N/A,N/A,N/A,1755,641.434
24,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.844765343,0.768115942,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.0020625,33,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.53038674,N/A,N/A,N/A,N/A,1773,642.284
25,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.844765343,0.768115942,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.0020625,33,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.475138122,N/A,N/A,N/A,N/A,1723,640.511
26,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.844765343,0.768115942,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.002,32,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.486187845,N/A,N/A,N/A,N/A,1772,640.069
27,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.844765343,0.768115942,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.0020625,33,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.486187845,N/A,N/A,N/A,N/A,1850,634.551
28,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.848375451,0.775362319,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.002125,34,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.508287293,N/A,N/A,N/A,N/A,1690,638.465
29,all,maxtime,600,com.example.smtp.SMTPProcessor,line_branch_exception_epatransition_epaexception,0.848375451,0.775362319,0.95,19,20,0.045138889,13,288,0.103896104,32,308,0.0021875,35,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.546961326,N/A,N/A,N/A,N/A,1769,635.028
0,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.508733624,0.323863636,0.433070866,55,127,0,0,3025,0.017449239,55,3152,4.48E-05,56,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.34,N/A,N/A,N/A,N/A,539,655.513
1,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.587336245,0.426136364,0.488188976,62,127,0,0,3025,0.019670051,62,3152,5.20E-05,65,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.4,N/A,N/A,N/A,N/A,476,664.755
2,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.530567686,0.357954545,0.496062992,63,127,0,0,3025,0.01998731,63,3152,5.12E-05,64,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.352,N/A,N/A,N/A,N/A,498,665.011
3,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.587336245,0.420454545,0.559055118,71,127,0,0,3025,0.022525381,71,3152,5.84E-05,73,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.424,N/A,N/A,N/A,N/A,545,695.891
4,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.620087336,0.477272727,0.496062992,63,127,0,0,3025,0.01998731,63,3152,5.12E-05,64,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.448,N/A,N/A,N/A,N/A,498,678.314
5,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.633187773,0.5,0.519685039,66,127,0,0,3025,0.020939086,66,3152,5.52E-05,69,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.452,N/A,N/A,N/A,N/A,421,663.704
6,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.530567686,0.369318182,0.496062992,63,127,0,0,3025,0.01998731,63,3152,5.12E-05,64,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.388,N/A,N/A,N/A,N/A,480,659.374
7,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.593886463,0.448863636,0.503937008,64,127,0,0,3025,0.020304569,64,3152,5.36E-05,67,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.404,N/A,N/A,N/A,N/A,491,667.562
8,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.423580786,0.244318182,0.354330709,45,127,0,0,3025,0.01427665,45,3152,3.52E-05,44,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.256,N/A,N/A,N/A,N/A,552,644.359
9,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.56768559,0.409090909,0.464566929,59,127,0,0,3025,0.018718274,59,3152,4.64E-05,58,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.392,N/A,N/A,N/A,N/A,419,653.345
10,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.635371179,0.448863636,0.519685039,66,127,0,0,3025,0.020939086,66,3152,5.52E-05,69,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.448,N/A,N/A,N/A,N/A,435,665.266
11,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.528384279,0.352272727,0.456692913,58,127,0,0,3025,0.018401015,58,3152,4.56E-05,57,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.352,N/A,N/A,N/A,N/A,475,658.369
12,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.64628821,0.517045455,0.496062992,63,127,0,0,3025,0.01998731,63,3152,5.20E-05,65,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.48,N/A,N/A,N/A,N/A,577,669.523
13,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.609170306,0.426136364,0.551181102,70,127,0,0,3025,0.022208122,70,3152,6.00E-05,75,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.444,N/A,N/A,N/A,N/A,447,674.237
14,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.64628821,0.511363636,0.472440945,60,127,0,0,3025,0.019035533,60,3152,4.88E-05,61,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.48,N/A,N/A,N/A,N/A,436,660.854
15,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.641921397,0.443181818,0.598425197,76,127,0,0,3025,0.024111675,76,3152,6.64E-05,83,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.448,N/A,N/A,N/A,N/A,441,699.344
16,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.563318777,0.380681818,0.503937008,64,127,0,0,3025,0.020304569,64,3152,5.28E-05,66,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.42,N/A,N/A,N/A,N/A,412,669.615
17,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.622270742,0.443181818,0.57480315,73,127,0,0,3025,0.023159898,73,3152,6.08E-05,76,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.44,N/A,N/A,N/A,N/A,445,670.486
18,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.635371179,0.448863636,0.535433071,68,127,0,0,3025,0.021573604,68,3152,5.68E-05,71,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.448,N/A,N/A,N/A,N/A,436,666.55
19,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.602620087,0.414772727,0.590551181,75,127,0,0,3025,0.023794416,75,3152,6.16E-05,77,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.432,N/A,N/A,N/A,N/A,478,668.285
20,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.596069869,0.431818182,0.511811024,65,127,0,0,3025,0.020621827,65,3152,5.28E-05,66,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.42,N/A,N/A,N/A,N/A,480,669.167
21,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.576419214,0.426136364,0.496062992,63,127,0,0,3025,0.01998731,63,3152,4.96E-05,62,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.404,N/A,N/A,N/A,N/A,457,659.82
22,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.596069869,0.4375,0.440944882,56,127,0,0,3025,0.017766497,56,3152,4.48E-05,56,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.412,N/A,N/A,N/A,N/A,445,657.216
23,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.554585153,0.346590909,0.582677165,74,127,0,0,3025,0.023477157,74,3152,6.08E-05,76,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.364,N/A,N/A,N/A,N/A,488,673.809
24,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.622270742,0.465909091,0.57480315,73,127,0,0,3025,0.023159898,73,3152,6.24E-05,78,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.44,N/A,N/A,N/A,N/A,385,671.043
25,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.582969432,0.409090909,0.566929134,72,127,0,0,3025,0.02284264,72,3152,5.92E-05,74,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.416,N/A,N/A,N/A,N/A,440,666.02
26,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.620087336,0.454545455,0.503937008,64,127,0,0,3025,0.020304569,64,3152,5.12E-05,64,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.44,N/A,N/A,N/A,N/A,414,661.098
27,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.665938865,0.517045455,0.606299213,77,127,0,0,3025,0.024428934,77,3152,6.40E-05,80,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.492,N/A,N/A,N/A,N/A,496,677.663
28,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.700873362,0.545454545,0.614173228,78,127,0,0,3025,0.024746193,78,3152,6.72E-05,84,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.536,N/A,N/A,N/A,N/A,436,676.755
29,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition,0.508733624,0.323863636,0.480314961,61,127,0,0,3025,0.019352792,61,3152,4.88E-05,61,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.34,N/A,N/A,N/A,N/A,527,663.491
1,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.746724891,0.585227273,0.37007874,47,127,0.009917355,30,3025,0.024428934,77,3152,1.02E-04,127,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.348,N/A,N/A,N/A,N/A,289,729.275
2,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.705240175,0.522727273,0.362204724,46,127,0.010578512,32,3025,0.024746193,78,3152,1.02E-04,128,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.376,N/A,N/A,N/A,N/A,259,748.465
3,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.700873362,0.545454545,0.37007874,47,127,0.009586777,29,3025,0.024111675,76,3152,9.36E-05,117,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.332,N/A,N/A,N/A,N/A,270,724.169
4,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.68558952,0.517045455,0.354330709,45,127,0.011239669,34,3025,0.025063452,79,3152,1.19E-04,149,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.34,N/A,N/A,N/A,N/A,274,739.787
5,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.746724891,0.596590909,0.377952756,48,127,0.010247934,31,3025,0.025063452,79,3152,9.84E-05,123,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.408,N/A,N/A,N/A,N/A,253,733.309
6,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.65720524,0.482954545,0.37007874,47,127,0.010578512,32,3025,0.025063452,79,3152,9.76E-05,122,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.34,N/A,N/A,N/A,N/A,242,733.787
7,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.72489083,0.534090909,0.42519685,54,127,0.009917355,30,3025,0.026649746,84,3152,1.14E-04,142,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.344,N/A,N/A,N/A,N/A,248,730.957
8,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.781659389,0.636363636,0.42519685,54,127,0.010578512,32,3025,0.027284264,86,3152,1.18E-04,147,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.42,N/A,N/A,N/A,N/A,265,741.555
9,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.69650655,0.539772727,0.37007874,47,127,0.011239669,34,3025,0.02569797,81,3152,9.52E-05,119,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.356,N/A,N/A,N/A,N/A,260,741.244
10,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.740174672,0.590909091,0.417322835,53,127,0.00892562,27,3025,0.025380711,80,3152,1.00E-04,125,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.388,N/A,N/A,N/A,N/A,273,731.126
11,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.731441048,0.573863636,0.472440945,60,127,0.010578512,32,3025,0.029187817,92,3152,1.07E-04,134,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.456,N/A,N/A,N/A,N/A,277,731.617
12,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.753275109,0.613636364,0.393700787,50,127,0.010247934,31,3025,0.02569797,81,3152,9.20E-05,115,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.436,N/A,N/A,N/A,N/A,254,737.687
13,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.700873362,0.511363636,0.362204724,46,127,0.009917355,30,3025,0.024111675,76,3152,9.60E-05,120,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.356,N/A,N/A,N/A,N/A,250,726.006
14,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.77510917,0.636363636,0.480314961,61,127,0.010578512,32,3025,0.029505076,93,3152,1.14E-04,142,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.396,N/A,N/A,N/A,N/A,275,733.409
15,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.64628821,0.482954545,0.354330709,45,127,0.009917355,30,3025,0.023794416,75,3152,1.00E-04,125,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.34,N/A,N/A,N/A,N/A,263,728.019
16,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.679039301,0.545454545,0.409448819,52,127,0.010578512,32,3025,0.026649746,84,3152,1.10E-04,138,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.344,N/A,N/A,N/A,N/A,254,726.889
17,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.705240175,0.517045455,0.448818898,57,127,0.009586777,29,3025,0.027284264,86,3152,9.84E-05,123,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.356,N/A,N/A,N/A,N/A,250,734.004
18,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.68558952,0.517045455,0.354330709,45,127,0.011570248,35,3025,0.025380711,80,3152,1.02E-04,128,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.332,N/A,N/A,N/A,N/A,255,748.217
19,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.746724891,0.568181818,0.409448819,52,127,0.010247934,31,3025,0.026332487,83,3152,1.05E-04,131,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.42,N/A,N/A,N/A,N/A,259,724.138
20,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.659388646,0.5,0.393700787,50,127,0.009917355,30,3025,0.025380711,80,3152,1.04E-04,130,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.316,N/A,N/A,N/A,N/A,265,733.438
21,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.720524017,0.534090909,0.37007874,47,127,0.010909091,33,3025,0.025380711,80,3152,1.05E-04,131,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.384,N/A,N/A,N/A,N/A,260,735.888
22,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.751091703,0.602272727,0.354330709,45,127,0.010909091,33,3025,0.024746193,78,3152,1.18E-04,148,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.452,N/A,N/A,N/A,N/A,295,735.224
23,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.770742358,0.630681818,0.409448819,52,127,0.010578512,32,3025,0.026649746,84,3152,1.00E-04,125,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.42,N/A,N/A,N/A,N/A,275,736.695
24,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.661572052,0.482954545,0.362204724,46,127,0.009917355,30,3025,0.024111675,76,3152,1.04E-04,130,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.368,N/A,N/A,N/A,N/A,274,734.959
25,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.718340611,0.602272727,0.433070866,55,127,0.010578512,32,3025,0.027601523,87,3152,1.13E-04,141,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.356,N/A,N/A,N/A,N/A,283,740.713
26,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.727074236,0.5625,0.464566929,59,127,0.009586777,29,3025,0.027918782,88,3152,1.15E-04,144,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.412,N/A,N/A,N/A,N/A,290,741.92
27,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.650655022,0.494318182,0.362204724,46,127,0.009917355,30,3025,0.024111675,76,3152,9.44E-05,118,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.324,N/A,N/A,N/A,N/A,263,739.543
28,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.72489083,0.5625,0.37007874,47,127,0.009586777,29,3025,0.024111675,76,3152,1.00E-04,125,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.4,N/A,N/A,N/A,N/A,269,728.217
29,all,maxtime,600,com.example.resultset.JDBCResultSet,epatransition_epaexception,0.65720524,0.477272727,0.338582677,43,127,0.010247934,31,3025,0.023477157,74,3152,8.96E-05,112,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.3,N/A,N/A,N/A,N/A,271,735.003
0,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.886462882,0.772727273,0.440944882,56,127,0.024132231,73,3025,0.040926396,129,3152,0.0015696,1962,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.676,N/A,N/A,N/A,N/A,552,1103.114
1,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.860262009,0.784090909,0.653543307,83,127,0.027768595,84,3025,0.052982234,167,3152,0.0018192,2274,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.664,N/A,N/A,N/A,N/A,533,1132.226
2,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.884279476,0.778409091,0.409448819,52,127,0.023140496,70,3025,0.038705584,122,3152,0.0016784,2098,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.704,N/A,N/A,N/A,N/A,551,1150.327
3,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.886462882,0.789772727,0.622047244,79,127,0.02446281,74,3025,0.048540609,153,3152,0.0017504,2188,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.684,N/A,N/A,N/A,N/A,564,1103.016
4,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.88209607,0.784090909,0.433070866,55,127,0.02214876,67,3025,0.038705584,122,3152,0.0015264,1908,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.66,N/A,N/A,N/A,N/A,474,1267.974
5,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.855895197,0.778409091,0.519685039,66,127,0.02446281,74,3025,0.044416244,140,3152,0.0016472,2059,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.692,N/A,N/A,N/A,N/A,480,1426.364
6,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.849344978,0.755681818,0.377952756,48,127,0.022809917,69,3025,0.037119289,117,3152,0.0015264,1908,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.668,N/A,N/A,N/A,N/A,505,1169.812
7,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.875545852,0.767045455,0.496062992,63,127,0.023140496,70,3025,0.042195431,133,3152,0.0016392,2049,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.668,N/A,N/A,N/A,N/A,504,1293.291
8,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.860262009,0.778409091,0.448818898,57,127,0.024793388,75,3025,0.041878173,132,3152,0.0016584,2073,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.692,N/A,N/A,N/A,N/A,468,1278.055
9,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.875545852,0.761363636,0.393700787,50,127,0.022809917,69,3025,0.037753807,119,3152,0.001592,1990,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.676,N/A,N/A,N/A,N/A,466,1228.294
10,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.888646288,0.801136364,0.472440945,60,127,0.023140496,70,3025,0.041243655,130,3152,0.0016264,2033,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.712,N/A,N/A,N/A,N/A,471,1340.964
11,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.888646288,0.784090909,0.385826772,49,127,0.022479339,68,3025,0.037119289,117,3152,0.0015624,1953,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.68,N/A,N/A,N/A,N/A,487,1205.058
12,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.855895197,0.767045455,0.480314961,61,127,0.024132231,73,3025,0.04251269,134,3152,0.0016496,2062,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.672,N/A,N/A,N/A,N/A,495,1310.982
13,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.855895197,0.744318182,0.417322835,53,127,0.023140496,70,3025,0.039022843,123,3152,0.0015808,1976,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.676,N/A,N/A,N/A,N/A,484,1262.133
15,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.886462882,0.784090909,0.464566929,59,127,0.024793388,75,3025,0.04251269,134,3152,0.0015472,1934,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.672,N/A,N/A,N/A,N/A,497,1222.871
16,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.886462882,0.795454545,0.417322835,53,127,0.023801653,72,3025,0.03965736,125,3152,0.0015632,1954,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.68,N/A,N/A,N/A,N/A,489,1391.984
17,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.88209607,0.755681818,0.37007874,47,127,0.022479339,68,3025,0.036484772,115,3152,0.0015064,1883,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.692,N/A,N/A,N/A,N/A,482,1214.702
18,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.879912664,0.795454545,0.448818898,57,127,0.02446281,74,3025,0.041560914,131,3152,0.0016408,2051,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.676,N/A,N/A,N/A,N/A,496,1364.231
19,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.879912664,0.755681818,0.42519685,54,127,0.023140496,70,3025,0.039340102,124,3152,0.0015304,1913,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.668,N/A,N/A,N/A,N/A,514,1222.082
20,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.884279476,0.772727273,0.464566929,59,127,0.023801653,72,3025,0.041560914,131,3152,0.0016024,2003,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.684,N/A,N/A,N/A,N/A,488,1275.354
21,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.88209607,0.795454545,0.496062992,63,127,0.023801653,72,3025,0.042829949,135,3152,0.0015552,1944,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.696,N/A,N/A,N/A,N/A,475,1318.066
22,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.862445415,0.778409091,0.488188976,62,127,0.025454545,77,3025,0.044098985,139,3152,0.0015792,1974,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.68,N/A,N/A,N/A,N/A,489,1409.827
23,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.875545852,0.767045455,0.417322835,53,127,0.023801653,72,3025,0.03965736,125,3152,0.0015992,1999,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.672,N/A,N/A,N/A,N/A,448,1344.454
24,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.88209607,0.789772727,0.42519685,54,127,0.022479339,68,3025,0.038705584,122,3152,0.0014816,1852,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.688,N/A,N/A,N/A,N/A,487,1157.228
25,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.88209607,0.784090909,0.488188976,62,127,0.023801653,72,3025,0.04251269,134,3152,0.001652,2065,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.708,N/A,N/A,N/A,N/A,475,1323.559
26,all,maxtime,600,com.example.resultset.JDBCResultSet,epaadjacentedges,0.888646288,0.801136364,0.456692913,58,127,0.024132231,73,3025,0.041560914,131,3152,0.0016496,2062,1250000,N/A,N/A,N/A,N/A,N/A,N/A,0.7,N/A,N/A,N/A,N/A,477,1255.993
